UID,Name,StreetAddress,City,State,Zipcode,Latitude,Longitude
,Francisquito Drive In Dairy,2125 W Francisquito Ave,West Covina,CA,91790,34.059643,-117.96188
,98 Cents and Up Outlet,3660 E 1st St,Los Angeles,CA,90063,34.035957,-118.18765
,Maravilla Meat Market,4732 E Cesar E Chavez Ave,Los Angeles,CA,90022,34.040573,-118.16356
,Los 3 Amigos Market,1517 1/2 W 6th St,Los Angeles,CA,90017,34.056667,-118.2682
,Joons Discount,2211 Fair Oaks Ave,Altadena,CA,91001,34.18375,-118.15087
,Claudia Cafe,208 W 6th St,Los Angeles,CA,90014,33.979794,-118.27649
,Ortiz Produce,4808 W Washington Blvd,Los Angeles,CA,90016,34.039791,-118.34385
,Choice Market,5001 S Western Ave,Los Angeles,CA,90062,33.997681,-118.30898
,Jensen's Market,4724 Maine Ave,Baldwin Park,CA,91706,34.098213,-117.96045
,Amigos 5 Market,3345 E Artesia Blvd,Long Beach,CA,90805,33.874832,-118.15305
,Dollar Tree 1973,6454 Platt Ave,West Hills,CA,91307,34.187847,-118.64266
,C-Mart,8071 Wilcox Ave,Cudahy,CA,90201,33.960548,-118.17926
,Shahnawaz Groceries,12211 Centralia St,Lakewood,CA,90715,33.838799,-118.07162
,Happy Bargain,7421 S Broadway,Los Angeles,CA,90003,33.972534,-118.27839
,Saving Land Produce & Market,1343 W Ave J,Lancaster,CA,93534,34.689487,-118.15606
,U-1 Market,8119 Alondra Blvd,Paramount,CA,90723,33.889317,-118.15714
,99 Ranch Market 31,2959 Chino Ave,Chino Hills,CA,91709,34.010414,-117.74227
,OK Market,1141 Myrtle Ave,Inglewood,CA,90301,33.947441,-118.34922
,El Ahorro Store,449 W Anaheim St,Long Beach,CA,90813,33.782627,-118.19758
,Monicas Bakery,133 W Anaheim St,Long Beach,CA,90813,33.782627,-118.1933
,King Ranch Market 5,475 E Orange Grove Blvd,Pasadena,CA,91104,34.157814,-118.14038
,Gomo's  Fish Market,120 S Eucalyptus Ave,Inglewood,CA,90301,33.961983,-118.35952
,Prados 98 Cents & Mini Market,7344 Van Nuys Blvd,Van Nuys,CA,91405,34.204262,-118.44872
,Durans Market,2228 Maple Ave,Los Angeles,CA,90011,34.02681,-118.26324
,Charlie's Fish Market,5677 W Pico Blvd,Los Angeles,CA,90019,34.050556,-118.362
,Sherman Way Market Place,13624 Sherman Way,Van Nuys,CA,91405,34.201164,-118.42976
,Tropicana Market,1404 Huntington Dr,Duarte,CA,91010,34.139565,-117.97531
,Dollar Tree 1968,17440 Colima Rd,Rowland Heights,CA,91748,33.990532,-117.92579
,Rudy's Bakery,1918 Nadeau St,Los Angeles,CA,90001,33.967373,-118.23827
,Budlong Market,10216 S Budlong Ave,Los Angeles,CA,90044,33.94347,-118.29619
,Guadalajara Meat Market,5848 Imperial Hwy,South Gate,CA,90280,33.929585,-118.16547
,A Market,14286 Amar Rd,La Puente,CA,91746,34.048973,-117.96817
,Dollar Tree 2017,11910 Valley Blvd,El Monte,CA,91732,34.06366,-118.02068
,Dollar Tree 3255,2305 S Garfield Ave,Monterey Park,CA,91754,34.036266,-118.13052
,Urseilas Meat,1212 W Manchester Ave,Los Angeles,CA,90044,33.959984,-118.29648
,Nico's Market,2707 Lancaster Ave,Los Angeles,CA,90033,34.057838,-118.19663
,Stop & Shop Market,1123 Vine St,Los Angeles,CA,90038,34.091301,-118.32665
,American Ranch & Seafood Market,19105 Pioneer Blvd,Artesia,CA,90701,33.857407,-118.08218
,Lake La Bakery,40112 170th St E,Palmdale,CA,93591,34.610096,-117.82679
,Louisiana #1 Fish Market,5431 Atlantic Ave,Long Beach,CA,90805,33.854919,-118.18507
,Discount Club 27,816 S Pacific Ave,San Pedro,CA,90731,33.73637,-118.2879
,Discount Club 6,5461 N Figueroa St,Los Angeles,CA,90042,34.107975,-118.19615
,Angels Market,142 N 1st St,La Puente,CA,91744,34.02076,-117.95258
,La Favorita Market,512 S Lorena St,Los Angeles,CA,90063,34.032036,-118.19823
,Saddleback Market,17051 E Avenue O,Palmdale,CA,93591,34.61657,-117.82665
,La Mexicana Enterprises,13322 Van Nuys Blvd,Pacoima,CA,91331,34.264996,-118.42356
,B & B Market,4135 Santa Ana St,Huntington Park,CA,90255,33.961998,-118.19616
,Your Market 1,2105 W Pico Blvd,Los Angeles,CA,90006,34.047318,-118.28304
,98 Cents Up & Tobacco,8221 Avalon Blvd,Los Angeles,CA,90003,33.964455,-118.26521
,Temple Seafood Market,2422 W Temple St,Los Angeles,CA,90026,34.071724,-118.27252
,Artesia Produce Market,2322 Artesia Blvd,Redondo Beach,CA,90278,33.872746,-118.36969
,New Downtown Cafe & Mini Market,241 E 7th St,Los Angeles,CA,90014,33.969879,-118.27757
,India Spices & Grocery,5994 W Pico Blvd,Los Angeles,CA,90035,34.052303,-118.3711
,Family Fish Market,1705 E Artesia Blvd,Long Beach,CA,90805,33.874767,-118.1719
,Victory Produce Mrkt & Bakery,10365 Balboa Blvd,Granada Hills,CA,91344,34.259163,-118.50237
,Hit The Spot Company,12813 S Willowbrook Ave,Compton,CA,90222,33.916058,-118.23167
,Lennox Market,10804 S Inglewood Ave,Lennox,CA,90304,33.937981,-118.36131
,Town House,7941 Eastern Ave,Bell Gardens,CA,90201,33.960621,-118.1657
,Glendale Ranch Marketplace,1122 S Central Ave,Glendale,CA,91204,34.132652,-118.25779
,El Pumbita Market,2729 Tweedy Blvd,South Gate,CA,90280,33.94619,-118.22321
,Neil Full Stop Market,14054 Vanowen St,Van Nuys,CA,91405,34.193913,-118.43956
,Universal Dairy Market,2312 W 48th St,Los Angeles,CA,90043,34.000004,-118.31872
,La Chiquita Mini Market,3307 E Florence Ave,Huntington Park,CA,90255,33.972469,-118.20796
,Ortega's Fish & Grill,15660 Leffingwell Rd,Whittier,CA,90604,33.93066,-117.9952
,Marilu's Bakery,1400 Cherry Ave,Long Beach,CA,90813,33.78463,-118.16764
,Slauson Fish Market,3420 W Slauson Ave,Los Angeles,CA,90043,33.988983,-118.3318
,Central Mart,1498 S Towne Ave,Pomona,CA,91766,34.044434,-117.74088
,Perez Market,2400 Valley Blvd,Pomona,CA,91768,34.061222,-117.79565
,ABC Market,4746 Elizabeth St,Cudahy,CA,90201,33.962875,-118.18355
,Petes Market,1098 E 7th St,Long Beach,CA,90813,33.882713,-118.17934
,San Pedro 99 Cent Store,6802 1/2 S San Pedro St,Los Angeles,CA,90003,33.977821,-118.2695
,Lassen's Health Food 3,2857 E Thousand Oaks Blvd,Thousand Oaks,CA,91362,34.171074,-118.83845
,Shawns Market,6101 Avalon Blvd,Los Angeles,CA,90003,33.98415,-118.26522
,Original La Adelita Food Company,1287 S Union Ave,Los Angeles,CA,90015,34.044796,-118.27695
,Quick Serve Dairy,1159 E Avenue I,Lancaster,CA,93535,34.704227,-118.10824
,Bigg Bargain,975 Long Beach Blvd,Long Beach,CA,90813,33.778728,-118.18954
,Continental Bakery,10421 Laurel Canyon Blvd,Pacoima,CA,91331,34.259304,-118.43272
,La Mexicana Meat Market,587 S Azusa Way,La Puente,CA,91744,34.0116,-117.92419
,King's Foodtown Supermarket,1019 W Martin Luther King Jr Blvd,Los Angeles,CA,90037,34.010929,-118.29216
,Inner City Market,1435 W 39th St,Los Angeles,CA,90062,34.015579,-118.30436
,Eddies Convenience Store,299 E Artesia Blvd,Long Beach,CA,90805,33.874416,-118.19704
,Anna's Fish Market,20220 Avalon Blvd,Carson,CA,90746,33.848255,-118.26472
,Andys Discount Store,1770 Pacific Ave,Long Beach,CA,90813,33.789291,-118.1937
,El Valle Oaxaqueno 2,2628 W Pico Blvd,Los Angeles,CA,90006,34.047241,-118.2955
,Paz Mini Market,9228 S Vermont Ave,Los Angeles,CA,90044,33.952129,-118.2915
,Bellamar Market,2607 W 6th St,Los Angeles,CA,90057,34.062107,-118.28044
,El Valle Oaxaqueno 1,1601 S Vermont Ave Ste 106,Los Angeles,CA,90006,34.044071,-118.29163
,La Fiesta Market,1905 Thomas St,Los Angeles,CA,90031,34.066898,-118.20515
,Riverside Supermarket,1842 E Anaheim St,Long Beach,CA,90813,33.782581,-118.16902
,Joes Handy Market,301 E Artesia Blvd,Long Beach,CA,90805,33.874809,-118.19674
,Seafood City Supermarket,17202 Norwalk Blvd,Cerritos,CA,90703,33.874733,-118.07254
,99 Cents Only Stores 283,401 W Anaheim St,Wilmington,CA,90744,33.779778,-118.2667
,La Flor Bakery 2,4104 S Main St,Los Angeles,CA,90037,34.009033,-118.27394
,General Store,614 E El Segundo Blvd,Compton,CA,90222,33.916691,-118.21818
,Super Dollar 6,2220 S Central Ave,Los Angeles,CA,90011,34.021072,-118.25361
,Matador Poultry,7201 S Alameda St,Los Angeles,CA,90001,33.974705,-118.23477
,Mekong Market,2230 E Anaheim St,Long Beach,CA,90804,33.782551,-118.16517
,Moons Market,301 S Clarence St,Los Angeles,CA,90033,34.045017,-118.22408
,Daily Discount,8138 State St,South Gate,CA,90280,33.962357,-118.21104
,Super H Mart,2825 S Diamond Bar Blvd,Diamond Bar,CA,91765,33.97382,-117.83807
,KS Grocery,2817 Sierra Hwy,Rosamond,CA,93560,34.861744,-118.16293
,99 Cents Market Matamoros,5859 Compton Ave,Los Angeles,CA,90001,33.988232,-118.2478
,SAM'S DAILY FRESH PRODUCE,1248 S Glendale Ave,Glendale,CA,91205,34.130535,-118.25242
,Mi Rey Mini Market,9420 State St,South Gate,CA,90280,33.949883,-118.21288
,Dollar Tree 3004,8418 Van Nuys Blvd,Panorama City,CA,91402,34.223015,-118.44868
,Sen Bargain,601 W Anaheim St,Wilmington,CA,90744,33.779648,-118.26905
,El Chimal Felix Produce,10815 Studebaker Rd,Downey,CA,90241,33.934582,-118.09866
,D & K Milk Palace,11045 Glenoaks Blvd,Pacoima,CA,91331,34.270611,-118.40847
,Alameda Carniceria,4501 S Alameda St,Los Angeles,CA,90058,34.00256,-118.23912
,B & N Market,4560 Durfee Ave,Pico Rivera,CA,90660,34.00663,-118.07709
,El Paisa Market,3901 E Cesar E Chavez Ave,Los Angeles,CA,90063,34.040569,-118.18208
,Carniceria La Oaxaquena,3701 W Pico Blvd,Los Angeles,CA,90019,34.047398,-118.32161
,Alex Grocery,425 E 7th St,Los Angeles,CA,90014,34.041763,-118.24819
,Lucky Wholesale,1603 S Central Ave,Los Angeles,CA,90021,34.02615,-118.24905
,Azteca 99 Cents Plus,1662 1/2 E 41st St,Los Angeles,CA,90011,34.008137,-118.24408
,Super Hayat Market,3964 Redondo Beach Blvd,Torrance,CA,90504,33.877502,-118.34304
,La Esperanza Meat Market,4900 S Broadway,Los Angeles,CA,90037,33.99815,-118.27832
,"Four Seasons Produce and Deli, Inc.",1200 S Brand Blvd,Glendale,CA,91204,34.131943,-118.25484
,Bonanza Market,1601 N Wilmington Ave,Compton,CA,90222,33.907452,-118.23917
,A & S Market,10867 Venice Blvd,Los Angeles,CA,90034,34.01667,-118.41089
,La Tapatia Meat Market,3319 N Eastern Ave,Los Angeles,CA,90032,34.084202,-118.17809
,Uno Market,614 N Hoover St,Los Angeles,CA,90004,34.082119,-118.28442
,Venice Market,8681 Venice Blvd,Los Angeles,CA,90034,34.033066,-118.38197
,Glorias Country Butcher,12161 Paramount Blvd,Downey,CA,90242,33.93082,-118.14692
,Bravo Bargain,10835 Oxnard St,North Hollywood,CA,91606,34.179459,-118.36706
,$1 Plus Store,1017 W Gardena Blvd,Gardena,CA,90247,33.881607,-118.29203
,Autlan Market,1337 E Florence Ave,Los Angeles,CA,90001,33.974777,-118.25074
,Tai Shang Hong,937 W Valley Blvd,Alhambra,CA,91803,34.078083,-118.13342
,Oasis One Dollar Store,224 W Rosecrans Ave,Compton,CA,90222,33.90321,-118.22718
,Luchi's,5131 Avalon Blvd,Los Angeles,CA,90011,33.995621,-118.26527
,Dollar Tree 1540,1045 E Avenue J,Lancaster,CA,93535,34.689529,-118.11172
,Dollar Tree 2518,11975 Central Ave,Chino,CA,91710,34.0359,-117.68938
,24-7 Food Mart,105 N Avenue 52,Los Angeles,CA,90042,34.10656,-118.19968
,T & J Market,1437 W 11th St,Los Angeles,CA,90015,34.046635,-118.27256
,Sherwood Mart Inc,16056 Sherman Way,Van Nuys,CA,91406,34.201092,-118.48327
,Dollar Tree 2966,855 Sepulveda Blvd,Torrance,CA,90502,33.810001,-118.28962
,Dollar Tree 3134,4200 Chino Hills Pkwy,Chino Hills,CA,91709,33.982738,-117.71253
,Injera. Com 1,1046 S Fairfax Ave,Los Angeles,CA,90019,34.056858,-118.36444
,Bombay Spiceland,8650 Reseda Blvd,Northridge,CA,91324,34.227543,-118.53605
,La Estrella Mini Market,15526 Paramount Blvd Ste K,Paramount,CA,90723,33.892078,-118.16002
,Descanso Market,4283 Descanso Ave,Chino Hills,CA,91709,33.969688,-117.71088
,Dollar Tree 3707,20655 Amar Rd,Walnut,CA,91789,34.042141,-117.85087
,La Herradura Meat Market,18163 Valley Blvd,La Puente,CA,91744,34.006046,-117.90593
,Green Dairy,6400 S Western Ave,Los Angeles,CA,90047,33.981281,-118.30893
,India Sweets and Spices,18110 Parthenia St,Northridge,CA,91325,34.228619,-118.52774
,Dollar Tree 2993,13913 Pioneer Blvd,Norwalk,CA,90650,33.905251,-118.08279
,Mercado Don Juan,2100 Nadeau St,Los Angeles,CA,90001,33.967434,-118.2347
,Spikes Cake Shop Inc,660 Fairplex Dr,Pomona,CA,91768,34.062088,-117.78748
,Estrella Meat Market,7825 State St,Huntington Park,CA,90255,33.966228,-118.21057
,Yuca's Market,11300 Vanowen St,North Hollywood,CA,91605,34.193924,-118.37721
,Garcia's Market,1177 W Vernon Ave,Los Angeles,CA,90037,34.00375,-118.29551
,Lucky Market,1208 W 135th St,Gardena,CA,90247,33.909107,-118.29661
,PBI Mini Market,7910 Atlantic Ave,Cudahy,CA,90201,33.963032,-118.18619
,Moises Mini Market,1401 E Vernon Ave,Los Angeles,CA,90011,34.003948,-118.24996
,All Star Fish Market,7622 S Central Ave,Los Angeles,CA,90001,33.97028,-118.25636
,Dollar Zone,5689 N Paramount Blvd,Long Beach,CA,90805,33.859203,-118.15997
,Catalina Market,1037 Torrance Blvd,Torrance,CA,90502,33.842018,-118.29405
,El Super 9,1575 E Holt Ave,Pomona,CA,91767,34.063229,-117.71999
,Chow's Meat Market,202 E Vernon Ave,Los Angeles,CA,90011,34.003815,-118.27154
,Vernon Market,272 E Vernon Ave,Los Angeles,CA,90011,34.003792,-118.27097
,98 Cent Soto Discount Store,2315 E 4th St,Los Angeles,CA,90033,34.041035,-118.21268
,Raul's Market,11214 S Central Ave,Los Angeles,CA,90059,33.93248,-118.25422
,US Market,1004 W Century Blvd,Los Angeles,CA,90044,33.945438,-118.29209
,All Seas Fish Market,4320 S Vermont Ave,Los Angeles,CA,90037,34.004921,-118.29152
,La Perla Market,12807 S Normandie Ave,Gardena,CA,90249,33.916294,-118.30046
,C & M Market,601 N Breed St,Los Angeles,CA,90033,34.051376,-118.20656
,El Rancho Market,1468 W Temple St,Los Angeles,CA,90026,34.067696,-118.25883
,Mary's Bakery,4523 Slauson Ave,Maywood,CA,90270,33.98708,-118.18462
,Royalty Market,6200 S San Pedro St,Los Angeles,CA,90003,33.983082,-118.26955
,Dollar Tree 1918,410 N Azusa Ave,Covina,CA,91722,34.088425,-117.90765
,Dollar Tree 2883,156 E Bonita Ave,San Dimas,CA,91773,34.106651,-117.80538
,Dollar Tree 2956,8514 Painter Ave,Whittier,CA,90602,33.961143,-118.03477
,99 Cents Only Stores 272,11055 Firestone Blvd,Norwalk,CA,90650,33.921368,-118.09727
,Wills Jr Market,1060 E Hyde Park Blvd,Inglewood,CA,90302,33.97961,-118.33931
,Kosher Bazaar,6846 Reseda Blvd,Reseda,CA,91335,34.194988,-118.53597
,99 Cents Only Stores 310,2701 Manhattan Beach Blvd,Redondo Beach,CA,90278,33.887486,-118.36298
,99 Cents Only Stores 311,2159 Pacific Coast Hwy,Lomita,CA,90717,33.789577,-118.31889
,Lax Discount Store,1065 S Broadway,Los Angeles,CA,90015,34.039986,-118.25857
,Los 3 Migueles Market,4151 S Central Ave,Los Angeles,CA,90011,34.008228,-118.25655
,F.A. Anugom Incorporated,10712 Avalon Blvd,Los Angeles,CA,90061,33.939144,-118.26512
,Mi Pueblo Market,5139 Avalon Blvd,Los Angeles,CA,90011,33.995667,-118.2653
,Green Apple Market,300 E 5th St,Los Angeles,CA,90013,34.044827,-118.24569
,La Venadita Meat Market 2,625 N Wilmington Blvd,Wilmington,CA,90744,33.777039,-118.274
,La Tiendita Market,5512 Pacific Blvd,Huntington Park,CA,90255,33.992432,-118.2252
,Dollar Tree 1084,19337 Victory Blvd,Tarzana,CA,91335,34.186626,-118.55456
,Dollar Tree 1747,1207 Huntington Dr,Duarte,CA,91010,34.139717,-117.9779
,Dollar Tree 1882,846 E Valley Blvd,Alhambra,CA,91801,34.078991,-118.11462
,Pan De Vida Bakery,1061 E Avenue J,Lancaster,CA,93535,34.689499,-118.11151
,Dollar Tree 3076,1206 Beryl St,Redondo Beach,CA,90277,33.85437,-118.3813
,Dollar Tree 3763,7610 S Alameda St,Huntington Park,CA,90255,33.971714,-118.23412
,Dollar Tree 3791,1431 W Knox St,Torrance,CA,90501,33.854237,-118.30027
,Dollar Tree 3826,20936 Roscoe Blvd,Canoga Park,CA,91304,34.219887,-118.58981
,Dollar Tree 3885,6436-B E Spring St,Long Beach,CA,90815,33.810368,-118.10728
,Dollar Tree 3907,12809 Sherman Way,North Hollywood,CA,91605,34.201218,-118.41172
,El Monte Village Market,3933 Baldwin Ave,El Monte,CA,91731,34.079803,-118.05259
,Larios Bakery,2206 S Central Ave,Los Angeles,CA,90011,34.021385,-118.25327
,La Lupita Meat & Produce Grocery,913 N Sunset Ave,La Puente,CA,91744,34.045551,-117.96301
,S.C. L.A. 99 Cent Market,3110 Maple Ave,Los Angeles,CA,90011,34.019203,-118.26811
,Woodland Hills Grocery,19964 Ventura Blvd,Woodland Hills,CA,91364,34.172012,-118.56763
,Jacks Market,2811 E Cesar E Chavez Ave,Los Angeles,CA,90033,34.044338,-118.20204
,C & J Mini Mart,11228 Wilmington Ave,Los Angeles,CA,90059,33.933117,-118.23898
,Super Store #10,3564 Redondo Beach Blvd,Torrance,CA,90504,33.880219,-118.33464
,Super King Market 3,2260 Lincoln Ave,Altadena,CA,91001,34.184292,-118.15967
,La Bodega Market 3,2715 S Western Ave,Los Angeles,CA,90018,34.03067,-118.30899
,Guadalajara Market,423 N Fries Ave,Wilmington,CA,90744,33.774399,-118.26472
,Redondo Market,5156 W Washington Blvd,Los Angeles,CA,90016,34.041153,-118.35259
,El Super 13,1301 E Gage Ave,Los Angeles,CA,90001,33.982109,-118.25091
,El Super 12,9710 Woodman Ave,Arleta,CA,91331,34.246227,-118.44759
,El Super 17,1100 W Slauson Ave,Los Angeles,CA,90044,33.989101,-118.29441
,El Super 14,960 W Arrow Hwy,Covina,CA,91722,34.106762,-117.90866
,El Super 16,10531 Carmenita Rd,Santa Fe Springs,CA,90670,33.939476,-118.04665
,El Super 15,3321 W Century Blvd,Inglewood,CA,90303,33.945499,-118.32941
,Mamas Chicken Sausages,2510 W Slauson Ave,Los Angeles,CA,90043,33.989075,-118.32101
,Franks Market,7700 Otis Ave,Cudahy,CA,90201,33.966324,-118.19447
,Dollar Tree 3186,501 S Vincent Ave,West Covina,CA,91790,34.067265,-117.92719
,Meadow Maid Dairy,1355 W Willow St,Long Beach,CA,90810,33.804417,-118.21016
,PDQ Mart & Deli,15973 Yarnell St,Sylmar,CA,91342,34.322056,-118.47915
,El Buen Dia Market,4708 Hammel St,Los Angeles,CA,90022,34.042347,-118.16455
,Alameda Market & Deli,929 S Victory Blvd,Burbank,CA,91502,34.167183,-118.30861
,Mini Super Market,2405 E Slauson Ave,Huntington Park,CA,90255,33.989239,-118.22987
,OK Discount 3,5324 Long Beach Blvd,Long Beach,CA,90805,33.852886,-118.19603
,Seafood City Supermarket,16130 Nordhoff St,North Hills,CA,91343,34.235584,-118.48303
,La Oaxaquena Juices 2,6025 Santa Monica Blvd,Los Angeles,CA,90038,34.090778,-118.32085
,Hollywood Market,1273 N Wilton Pl,Los Angeles,CA,90038,34.094212,-118.31367
,Gusies Market & 99 Cents,8424 S San Pedro St,Los Angeles,CA,90003,33.96209,-118.2695
,Friendly Market Inc,26364 Sierra Hwy,Newhall,CA,91321,34.398224,-118.47759
,U S Food Mart 99 Cent +,11002 Lower Azusa Rd,El Monte,CA,91731,34.092045,-118.02627
,Mickey's Nutrition,7096 E Gage Ave,Los Angeles,CA,90040,33.97319,-118.13078
,Nature's Harvest Market,5636 Hollywood Blvd,Los Angeles,CA,90028,34.101696,-118.31264
,S K Mini Mart,605 E Francisquito Ave,West Covina,CA,91790,34.050358,-117.93271
,The New Country Store,458 E Duarte Rd,Monrovia,CA,91016,34.132175,-117.99371
,Crenshaw Dairy & Market,8629 Crenshaw Blvd,Inglewood,CA,90305,33.95895,-118.32652
,JAY'S MARKET,4000 W Pico Blvd,Los Angeles,CA,90019,34.047474,-118.32317
,FREEMAN MARKET,11733 Freeman Ave,Hawthorne,CA,90250,33.927429,-118.3483
,Jr  Meat Market,616 W Alondra Blvd,Compton,CA,90220,33.888493,-118.23442
,Gage Store,3663 Gage Ave,Bell,CA,90201,33.979389,-118.19974
,La Famila Meat Market,2202 S Hoover St,Los Angeles,CA,90007,34.035938,-118.28398
,Martines Market,6563 S Normandie Ave,Los Angeles,CA,90044,33.97937,-118.30032
,Comino's Meat Market,3450 Martin Luther King Jr Blvd,Lynwood,CA,90262,33.936314,-118.20895
,Nuevo Poncitlan Meat Market Inc,2291 Lincoln Ave,Altadena,CA,91001,34.1852,-118.15974
,EL MONTE SUPERSTORE,2650 Rosemead Blvd,South El Monte,CA,91733,34.059715,-118.06424
,Expresion Oxaquena 2,3078 W Pico Blvd,Los Angeles,CA,90006,34.047146,-118.30862
,Expresion Oaxaquena Market,3259 W 8th St,Los Angeles,CA,90005,34.057758,-118.29946
,METRO FRESH,3183 Wilshire Blvd,Los Angeles,CA,90010,34.061863,-118.2912
,El Cafetin Market,3217 N Eastern Ave,Los Angeles,CA,90032,34.082401,-118.17809
,Sonia's 99 Cent Store Plus,2210 W Jefferson Blvd,Los Angeles,CA,90018,34.025524,-118.31932
,LONDON MARKET,1814 Atlantic Ave,Long Beach,CA,90806,33.79023,-118.18501
,Numero Uno Market,2226 S San Pedro St,Los Angeles,CA,90011,34.024426,-118.25946
,Rockview Market,5805 Florence Ave,Bell Gardens,CA,90201,33.967796,-118.16316
,Numero Uno Market 104,310 E Manchester Ave,Los Angeles,CA,90003,33.960083,-118.26922
,Numero Uno Market 101,701 E Jefferson Blvd,Los Angeles,CA,90011,34.015057,-118.26453
,Numero Uno Market 108,4373 S Vermont Ave,Los Angeles,CA,90037,34.00407,-118.2916
,Numero Uno Market 103,9127 S Figueroa St,Los Angeles,CA,90003,33.953651,-118.28275
,Numero Uno Market 107,4700 S Broadway,Los Angeles,CA,90037,34.00087,-118.27832
,Numero Uno Market 106,500 S Pacific Ave,San Pedro,CA,90731,33.739361,-118.28788
,Numero Uno Market 102,1309 S Alvarado St,Los Angeles,CA,90006,34.047062,-118.28288
,El Toro Loco Meat Market,11802 Carmenita Rd,Whittier,CA,90605,33.924416,-118.04644
,MONTOYA'S MINI  MARKET,6726 S San Pedro St,Los Angeles,CA,90003,33.978043,-118.26954
,Mini Market Rosita,8400 California Ave,South Gate,CA,90280,33.959805,-118.20509
,99 Cents Only Stores 246,1504 Foothill Blvd,La Verne,CA,91750,34.116302,-117.77435
,99 Cents & Up,3119 W 8th St,Los Angeles,CA,90005,34.05777,-118.29503
,Mateo's Mini Market,758 E 79th St,Los Angeles,CA,90001,33.967422,-118.26093
,Goods 4 Less 1,8539 S Vermont Ave,Los Angeles,CA,90044,33.960625,-118.29189
,"abz,inc 81956",6001 Long Beach Blvd,Long Beach,CA,90805,33.864952,-118.19997
,Andy's Bakery,6021 N Figueroa St,Los Angeles,CA,90042,34.111446,-118.18913
,LOS JUANES MEAT MARKET & FOOD TO GO,6508 Whittier Blvd,Los Angeles,CA,90022,34.015083,-118.13216
,El Milagro Mini Market,6607 S San Pedro St,Los Angeles,CA,90003,33.979408,-118.26962
,Venice Market & Bakery,1529 Crenshaw Blvd,Los Angeles,CA,90019,34.045155,-118.32823
