name,address_1,address_2,city,state,zip,phone,latitude,longitude,category,website,active,daycode1,day1_open,day1_close,daycode2,day2_open,day2_close,daycode3,day3_open,day3_close,daycode4,day4_open,day4_close,daycode5,day5_open,day5_close,daycode6,day6_open,day6_open,daycode7,day7_open,day7_close,year_round (y/n),season_open,season_close
San Antonio Nursery,3250 East California Boulevard,,Pasadena,CA,,,34.13580534000,-118.08374944000,,,,,,,,,,,,,,,,,,,,,,,,,,
Ricardo'S Nursery,6850 Atlantic Avenue,,Long Beach,CA,,,33.87878227000,-118.18598898000,,,,,,,,,,,,,,,,,,,,,,,,,,
San Antonio Nursery,11753 Wicks Street,,Sun Valley,CA,,,34.23742197000,-118.38913102000,,,,,,,,,,,,,,,,,,,,,,,,,,
Leffingwell Elementary,10625 Santa Gertrudes Ave,,Whittier,CA,,,33.93864094000,-117.99315222000,,,,,,,,,,,,,,,,,,,,,,,,,,
Rj'S Demolition & Disposal,1135 E. Florence Ave,,Inglewood,CA,,,33.97450750000,-118.33602967000,,,,,,,,,,,,,,,,,,,,,,,,,,
Roots Brothers Grows,6537 Valjean Avenue,,Van Nuys,CA,,,34.18969053000,-118.48590277000,,,,,,,,,,,,,,,,,,,,,,,,,,
Rj'S Demolition & Disposal,599 W. 135 Street,,Gardena,CA,,,33.90919071000,-118.28472818000,,,,,,,,,,,,,,,,,,,,,,,,,,
Hoover Middle School,3501 Country Club Dr,,Lakewood,CA,,,33.83975754000,-118.15149310000,,,,,,,,,,,,,,,,,,,,,,,,,,
Rox Garden,235 Pasadena Ave,,Tustin,CA,,,33.74371115000,-117.83258664000,,,,,,,,,,,,,,,,,,,,,,,,,,
Options Headstart - Puente,423 Shipman Avenue,,La Puente,CA,,,34.01276624000,-117.91315057000,,,,,,,,,,,,,,,,,,,,,,,,,,
Pine Hills Nursery,1707 S. Del Mar,,Rosemead,CA,,,34.04981639000,-118.09898113000,,,,,,,,,,,,,,,,,,,,,,,,,,
Wild Wood Nursery,115 Castleton Drive,,Claremont,CA,,,34.08558858000,-117.71566979000,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pegoji Nursery, Incorporated",15503 Roxford Street,,Sylmar,CA,,,34.31305211000,-118.46981309000,,,,,,,,,,,,,,,,,,,,,,,,,,
Pedro Perez-E-P. Nursery,11378 Gaviota Avenue,,Granada Hills,CA,,,34.27742103000,-118.48235541000,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sakaida Nursery, Incorporated",6544 North Vista,,San Gabriel,CA,,,34.11831781000,-118.08387317000,,,,,,,,,,,,,,,,,,,,,,,,,,
Wilshire Blvd Temple Garden,3663 Wilshire Boulevard,,Los Angeles,CA,,,34.06175835000,-118.30491960000,,,,,,,,,,,,,,,,,,,,,,,,,,
"San Gabriel Nursery And Florists, Incorporated",632 South San Gabriel Boulevard,,San Gabriel,CA,,,34.09445120000,-118.09087645000,,,,,,,,,,,,,,,,,,,,,,,,,,
"San Gabriel Nursery And Florists, Incorporated",736 South San Gabriel Boulevard,,San Gabriel,CA,,,34.09379995000,-118.09087271000,,,,,,,,,,,,,,,,,,,,,,,,,,
Newmark High,134 Witmaer Street,,Los Angeles,CA,,,34.06128197000,-118.26128573000,,,,,,,,,,,,,,,,,,,,,,,,,,
Plumeria Alegria,5842 Candlewood St.,,Lakewood,CA,,,33.85359292000,-118.11835942000,,,,,,,,,,,,,,,,,,,,,,,,,,
Shima Nursery Wholesale Growers,8625 East Grand Avenue,,Rosemead,CA,,,34.09181571000,-118.08104852000,,,,,,,,,,,,,,,,,,,,,,,,,,
La Merced Elementary,215 E Avenida de La Merced,,Montebello,CA,,,34.02365279000,-118.09472191000,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sakaida Nursery, Incorporated",8626 East Grand Avenue,,Rosemead,CA,,,34.09176205000,-118.08101750000,,,,,,,,,,,,,,,,,,,,,,,,,,
Salazar'S Nursery,9090 Laurel Canyon Blvd.,,Sun Valley,CA,,,34.23516764000,-118.40708248000,,,,,,,,,,,,,,,,,,,,,,,,,,
Walnut Grove,614 E. Vine Ave,,West Covina,CA,,,34.05767320000,-117.93294960000,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sakaida Nursery, Incorporated",Longden and North Burton Avenues,,San Gabriel,CA,,,34.11625722000,-118.08346701000,,,,,,,,,,,,,,,,,,,,,,,,,,
"Salco Growers, Incorporated",6236 Bellflower Boulevard,,Lakewood,CA,,,33.86833716000,-118.12506883000,,,,,,,,,,,,,,,,,,,,,,,,,,
Rosa Parks Elementary School,3900 Agnes Street,,Lynwood,CA,,,33.91712808000,-118.20163866000,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pro Growers, Incorporated",8308 Scout Avenue,,Bell Gardens,CA,,,33.95478577000,-118.15749694000,,,,,,,,,,,,,,,,,,,,,,,,,,
Shima Nursery Wholesale Growers,8500 Marshall Street,,Rosemead,CA,,,34.07486588000,-118.08370767000,,,,,,,,,,,,,,,,,,,,,,,,,,
Rain Shadow Designs,16600 Runnymede St.,,Van Nuys,CA,,,34.20619313000,-118.49479919000,,,,,,,,,,,,,,,,,,,,,,,,,,
Plants And Fruit Trees By Ramos,80406 Pico Vista Road,,Pico Rivera,CA,,,33.97848199000,-118.08446400000,,,,,,,,,,,,,,,,,,,,,,,,,,
Monte Vista School,1615 West Eldred Ave,,West Covina,CA,,,34.08165845000,-117.94062805000,,,,,,,,,,,,,,,,,,,,,,,,,,
Sahara Nursery,14848 East Avenue J,,Lancaster,CA,,,34.69006358000,-117.86524918000,,,,,,,,,,,,,,,,,,,,,,,,,,
"Plascencia Nursery, Incorporated",12920 Ramona Boulevard,,Baldwin Park,CA,,,34.07938206000,-117.99012770000,,,,,,,,,,,,,,,,,,,,,,,,,,
Ramirez Cactus Canteen And Trading Post,3656 Pearblossom Highway,,Palmdale,CA,,,34.54271267000,-118.06375945000,,,,,,,,,,,,,,,,,,,,,,,,,,
East Whittier Middle School,14421 Whittier Bl,,Whittier,CA,,,33.95445131000,-118.01716870000,,,,,,,,,,,,,,,,,,,,,,,,,,
Santa Catalina Island Conservancy,200 Middle Ranch Road,,Avalon,CA,,,33.37508988000,-118.47690674000,,,,,,,,,,,,,,,,,,,,,,,,,,
Rancho Foothill Nursery,3717 Fruit Street,,La Verne,CA,,,34.11247143000,-117.76173600000,,,,,,,,,,,,,,,,,,,,,,,,,,
Jefferson Elementary-Glendale,1540 Fifth Street,,Glendale,CA,,,34.17027886000,-118.28578902000,,,,,,,,,,,,,,,,,,,,,,,,,,
Rancho Santa Ana Botanic Garden,1500 North College Avenue,,Claremont,CA,,,34.11116658000,-117.71408280000,,,,,,,,,,,,,,,,,,,,,,,,,,
Santy Orchids,3172 Marwick Avenue,,Long Beach,CA,,,33.81448038000,-118.12241659000,,,,,,,,,,,,,,,,,,,,,,,,,,
Saul Medrano Jimenez,585 Glenoaks Boulevard,,San Fernando,CA,,,34.28747228000,-118.42625484000,,,,,,,,,,,,,,,,,,,,,,,,,,
Senna Tree Company,11523 Mount Gleason,,Tujunga,CA,,,34.26349668000,-118.30269785000,,,,,,,,,,,,,,,,,,,,,,,,,,
Shear Rock Farms,329 W. Elm Avenue,,Burbank,CA,,,34.16465282000,-118.30717022000,,,,,,,,,,,,,,,,,,,,,,,,,,
Shemesh Organic Farm,34342 Mulholland Hwy,,Malibu,CA,,,34.08726344000,-118.89851680000,,,,,,,,,,,,,,,,,,,,,,,,,,
Sofia'S Nursery,508 East Lemon Avenue,,Monrovia,CA,,,34.14706279000,-117.99318952000,,,,,,,,,,,,,,,,,,,,,,,,,,
"Temple Garden Center, Incorporated",11237 Lower Azusa Road,,El Monte,CA,,,34.09170488000,-118.02206135000,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shinkle & Sons Greenhouses, Inc. Dba Petunia Patch",10150 Foothill Boulevard,,Sylmar,CA,,,34.27295298000,-118.35006254000,,,,,,,,,,,,,,,,,,,,,,,,,,
The Cook'S Garden,1033 Abbot Kinney Blvd.,,Venice,CA,,,33.99200779000,-118.47140370000,,,,,,,,,,,,,,,,,,,,,,,,,,
Shima Nursery Wholesale Growers,8527 Valley Boulevard,,Rosemead,CA,,,34.08052789000,-118.08272013000,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rainforest Flora, Incorporated",19121 Hawthorne Boulevard,,Torrance,CA,,,33.85797291000,-118.35379904000,,,,,,,,,,,,,,,,,,,,,,,,,,
Castelar Early Education Center,840 Yale Street,,Los Angeles,CA,,,34.06431667000,-118.24021108000,,,,,,,,,,,,,,,,,,,,,,,,,,
Sofia'S Nursery,2137 East Huntington Drive,,Duarte,CA,,,34.13981068000,-117.95883810000,,,,,,,,,,,,,,,,,,,,,,,,,,
Stanford Nursery,1130 Stanford Street,,Compton,CA,,,33.89583501000,-118.22441927000,,,,,,,,,,,,,,,,,,,,,,,,,,
Succulents With Love,20263 Oxnard Street,,Woodland Hills,CA,,,34.17814722000,-118.57535646000,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunland Water Gardens,9948 Sunland Boulevard,,Sun Valley,CA,,,34.25206895000,-118.34548883000,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunnyslope Garden Nursery Inc,8638 Huntington Drive,,San Gabriel,CA,,,34.12937369000,-118.08064551000,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunshine Growers,16411 Wedgeworth Avenue,,Hacienda Heights,CA,,,33.99760198000,-117.94929012000,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunshine Nursery,8500 Dorothy Street,,Rosemead,CA,,,34.06773613000,-118.08359742000,,,,,,,,,,,,,,,,,,,,,,,,,,
Suthum Chantasirivisal,22500 Soledad Canyon Road,,Santa Clarita,CA,,,34.41590722000,-118.52613303000,,,,,,,,,,,,,,,,,,,,,,,,,,
"T.Y. Nursery, Incorporated",190th And Anza,,Redondo Beach,CA,,,33.85827235000,-118.36547954000,,,,,,,,,,,,,,,,,,,,,,,,,,
Tabuchi Nursery,2001 Sawtelle Boulevard,,Los Angeles,CA,,,34.04084076000,-118.44361187000,,,,,,,,,,,,,,,,,,,,,,,,,,
The Growing Experience,1000 Via Wanda Avenue,,Long Beach,CA,,,33.86278120000,-118.17551173000,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tierra Blanca, Incorporated",2800 Royal Oaks Drive,,Duarte,CA,,,34.14451447000,-117.94410195000,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tierra Blanca, Incorporated",170 S. Kinneloa Ave,,Pasadena,CA,,,34.14346688000,-118.08627485000,,,,,,,,,,,,,,,,,,,,,,,,,,
"The Jungle Nursery, Inc",2007 S. Hughes Way,,El Segundo,CA,,,33.90887300000,-118.39118885000,,,,,,,,,,,,,,,,,,,,,,,,,,
The Nursery,18800 Erwin Street,,Reseda,CA,,,34.18385349000,-118.54282426000,,,,,,,,,,,,,,,,,,,,,,,,,,
,1811 Parkway Dr. S,,South El Monte,CA,,,34.03948554000,-118.02818447000,,,,,,,,,,,,,,,,,,,,,,,,,,
Soto Nursery,600 West Alondra Boulevard,,Gardena,CA,,,33.88536988000,-118.28579507000,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern California Contractors,356 South 4th Ave.,,La Puente,CA,,,34.03791996000,-117.98945869000,,,,,,,,,,,,,,,,,,,,,,,,,,
Specialized Growers,8406 Pico Vista Road,,Pico Rivera,CA,,,33.95707451000,-118.09024677000,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sperling Enterprises, Inc. Dba Sperling Nursery",24460 Calabasas Road,,Calabasas,CA,,,34.15031343000,-118.66017488000,,,,,,,,,,,,,,,,,,,,,,,,,,
Tropical Gardens,11428 South Shoemaker Avenue,,Santa Fe Springs,CA,,,33.92774302000,-118.05519809000,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ultra Greens, Incorporated",13102 Maclay,,Sylmar,CA,,,34.29963115000,-118.41892068000,,,,,,,,,,,,,,,,,,,,,,,,,,
U.V.A. Nursery,19033 Anelo Avenue,,Gardena,CA,,,33.85721524000,-118.28280558000,,,,,,,,,,,,,,,,,,,,,,,,,,
United Plant Growers,5150 Knoxville Avenue,,Lakewood,CA,,,33.85143103000,-118.10419337000,,,,,,,,,,,,,,,,,,,,,,,,,,
United Plant Growers,3655 Caspian Avenue,,Long Beach,CA,,,33.82293366000,-118.21277068000,,,,,,,,,,,,,,,,,,,,,,,,,,
Valley Sod Farms,16405 Chase Street,,North Hills,CA,,,34.22482747000,-118.49130962000,,,,,,,,,,,,,,,,,,,,,,,,,,
"Valley Crest Tree Company, Incorporated",9500 Foothill Boulevard,,Sunland,CA,,,34.26788646000,-118.33608795000,,,,,,,,,,,,,,,,,,,,,,,,,,
Valley Sod Farms,16500 Roscoe,,North Hills,CA,,,34.22126304000,-118.49498143000,,,,,,,,,,,,,,,,,,,,,,,,,,
Vargas Nursery,17000 Passage Avenue,,Bellflower,CA,,,33.87972191000,-118.14845590000,,,,,,,,,,,,,,,,,,,,,,,,,,
Vasquez Nursery,1270 Highland Ave,,Duarte,CA,,,34.13875196000,-117.96660038000,,,,,,,,,,,,,,,,,,,,,,,,,,
Violet Perfection,1420 Oxford Avenue,,Claremont,CA,,,34.11021370000,-117.72371072000,,,,,,,,,,,,,,,,,,,,,,,,,,
West Covina Wholesale Nursery,2061 Wright Avenue Suite A2,,La Verne,CA,,,34.09507629000,-117.77302866000,,,,,,,,,,,,,,,,,,,,,,,,,,
West Covina Wholesale Nursery,West of Fairplex Dr. on Puddingstone Dr.,,La Verne,CA,,,34.11859796000,-117.77301209000,,,,,,,,,,,,,,,,,,,,,,,,,,
West Covina Wholesale Nursery,2820 Amherst,,La Verne,CA,,,34.11613680000,-117.75238767000,,,,,,,,,,,,,,,,,,,,,,,,,,
West Covina Wholesale Nursery,5815 Burton,,San Gabriel,CA,,,34.08810813000,-118.09338192000,,,,,,,,,,,,,,,,,,,,,,,,,,
Tierra Eagle Canyon Nursery,41007 12th Street West,,Palmdale,CA,,,34.62770329000,-118.15215671000,,,,,,,,,,,,,,,,,,,,,,,,,,
Tops Nursery,18809 Calvert Street,,Reseda,CA,,,34.18183842000,-118.54271956000,,,,,,,,,,,,,,,,,,,,,,,,,,
Torrance Wholesale Nursery,18901 Ermanita Avenue,,Torrance,CA,,,33.85905015000,-118.33252822000,,,,,,,,,,,,,,,,,,,,,,,,,,
Two Dog Organic Nursery,914 South Cloverdale Avenue,,Los Angeles,CA,,,34.05846925000,-118.34765923000,,,,,,,,,,,,,,,,,,,,,,,,,,
Wilson Elementary,8317 Sheffield Rd,,San Gabriel,CA,,,34.11713645000,-118.08852930000,,,,,,,,,,,,,,,,,,,,,,,,,,
Aldama Elementary,632 North Avenue 50,,Los Angeles,CA,,,34.10988719000,-118.20577484000,,,,,,,,,,,,,,,,,,,,,,,,,,
All Peoples Christian Center High,822 E. 20th Street,,Los Angeles,CA,,,34.02607478000,-118.25662160000,,,,,,,,,,,,,,,,,,,,,,,,,,
Longfellow Elementary,6005 S. Magnolia Ave,,Whittier,CA,,,33.98820214000,-118.05034154000,,,,,,,,,,,,,,,,,,,,,,,,,,
Highland Elementary,430 Venice Way,,Inglewood,CA,,,33.97273890000,-118.36281314000,,,,,,,,,,,,,,,,,,,,,,,,,,
Annalee Ave Elementary,19410 South Annalee Avenue,,Carson,CA,,,33.85480307000,-118.25290873000,,,,,,,,,,,,,,,,,,,,,,,,,,
Evergreen High School,13101 Dronfield Street,,Sylmar,CA,,,34.30900869000,-118.43880884000,,,,,,,,,,,,,,,,,,,,,,,,,,
Annandale Elementary,6125 Poppy Peak Drive,,Los Angeles,CA,,,34.12843777000,-118.18646660000,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanguard Learning Center,13305 San Pedro Street,,Los Angeles,CA,,,33.91149780000,-118.26968739000,,,,,,,,,,,,,,,,,,,,,,,,,,
Marshall Middle School,5860 East Wardlow Road,,Long Beach,CA,,,33.81872157000,-118.11751843000,,,,,,,,,,,,,,,,,,,,,,,,,,
Aveson Charter & Elementary,1919 E. Pinecrest,,Altadena,CA,,,34.19161856000,-118.11185526000,,,,,,,,,,,,,,,,,,,,,,,,,,
El Portal Elementary,200 North Nada Street,,La Habra,CA,,,33.93379921000,-117.96609230000,,,,,,,,,,,,,,,,,,,,,,,,,,
Balboa Elementary,17020 Labrador St,,Northridge,CA,,,34.24910009000,-118.50319144000,,,,,,,,,,,,,,,,,,,,,,,,,,
Mountainview Elementary,22201 West Cypress Place,,Santa Clarita,CA,,,34.47119558000,-118.52261613000,,,,,,,,,,,,,,,,,,,,,,,,,,
Willenberg Ctc,1300 W. 7th Street,,San Pedro,CA,,,33.73793934000,-118.30389166000,,,,,,,,,,,,,,,,,,,,,,,,,,
Willenberg Ctc,308 Weymouth Avenue,,San Pedro,CA,,,33.74193931000,-118.30996285000,,,,,,,,,,,,,,,,,,,,,,,,,,
"Zuma Canyon Orchids, Incorporated",5949 Bonsall Drive,,Malibu,CA,,,34.02613888000,-118.81286271000,,,,,,,,,,,,,,,,,,,,,,,,,,
Aeolian Elementary,11600 Aeolian St,,Whittier,CA,,,33.96621365000,-118.06787956000,,,,,,,,,,,,,,,,,,,,,,,,,,
Billy Mitchell Elementary,14429 Condon Avenue,,Lawndale,CA,,,33.90059921000,-118.35952925000,,,,,,,,,,,,,,,,,,,,,,,,,,
Optimal Christian Academy,1300 East Palmer Street,,Compton,CA,,,33.89830344000,-118.20911965000,,,,,,,,,,,,,,,,,,,,,,,,,,
Macy Intermediate,2101 South Lupine Avenue,,Monterey Park,CA,,,34.04041140000,-118.12453240000,,,,,,,,,,,,,,,,,,,,,,,,,,
Blair Middle & High,1201 S. Marengo Ave.,,Pasadena,CA,,,34.12550389000,-118.14580944000,,,,,,,,,,,,,,,,,,,,,,,,,,
Laguna Nueva,6350 Garifield,,Los Angeles,CA,,,33.97470795000,-118.14626672000,,,,,,,,,,,,,,,,,,,,,,,,,,
Park Elementary,301 North Marengo Ave,,Alhambra,CA,,,34.09533113000,-118.14208167000,,,,,,,,,,,,,,,,,,,,,,,,,,
Brentwood Science Magnet Elementary,740 Gretna Greenway,,Los Angeles,CA,,,34.06808519000,-118.48126053000,,,,,,,,,,,,,,,,,,,,,,,,,,
Captain Raymond Collins School (Captain Ray'S Corral),6125 Coke Avenue,,Long Beach,CA,,,33.86626648000,-118.14717944000,,,,,,,,,,,,,,,,,,,,,,,,,,
Whittier Christian Newlin,6548 South Newling,,Whittier,CA,,,34.01079265000,-118.04963934000,,,,,,,,,,,,,,,,,,,,,,,,,,
Puc Excel Charter Academy,1855 North Main Street,,Los Angeles,CA,,,34.06641661000,-118.22025427000,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas Starr King Middle School,4201 Fountain Avenue,,Los Angeles,CA,,,34.09582768000,-118.28081897000,,,,,,,,,,,,,,,,,,,,,,,,,,
Burbank Community Day,241 East Santa Anita Avenue,,Burbank,CA,,,34.17868219000,-118.30407926000,,,,,,,,,,,,,,,,,,,,,,,,,,
Balboa Gifted/ High Ability Magnet School,17020 Labrador St.,,Northridge,CA,,,34.24910009000,-118.50319144000,,,,,,,,,,,,,,,,,,,,,,,,,,
Calvert Charter,19850 Delano St,,Woodland Hills,CA,,,34.18237340000,-118.56513951000,,,,,,,,,,,,,,,,,,,,,,,,,,
Inglewood High Continuation,10500 South Yukon Avenue,,Inglewood,CA,,,33.95773506000,-118.36059008000,,,,,,,,,,,,,,,,,,,,,,,,,,
Grandview Middle School,795 North Grandview Lane,,La Puente,CA,,,34.02983669000,-117.92215599000,,,,,,,,,,,,,,,,,,,,,,,,,,
Bethune Middle,155 West 69th St.,,Los Angeles,CA,,,33.97738750000,-118.27605899000,,,,,,,,,,,,,,,,,,,,,,,,,,
Richland Avenue Elementary School,11562 Richland Avenue,,Los Angeles,CA,,,34.02869487000,-118.44014561000,,,,,,,,,,,,,,,,,,,,,,,,,,
6Th Avenue Elementary School,3109 6th Ave.,,Los Angeles,CA,,,34.02662024000,-118.32363203000,,,,,,,,,,,,,,,,,,,,,,,,,,
Community Magnet Charter School,11301 Bellagio Road,,Los Angeles,CA,,,34.08176582000,-118.46238028000,,,,,,,,,,,,,,,,,,,,,,,,,,
Castle Heights Elementary,9755 Cattaraugus Avenue,,Los Angeles,CA,,,34.03735818000,-118.39837685000,,,,,,,,,,,,,,,,,,,,,,,,,,
Carthay School Of Environmental Studies Magnet,6351 W. Olmpic Blvd.,,Los Angeles,CA,,,34.05883756000,-118.36922719000,,,,,,,,,,,,,,,,,,,,,,,,,,
Center Street Elementary,700 Center Street,,El Segundo,CA,,,33.92515060000,-118.40484260000,,,,,,,,,,,,,,,,,,,,,,,,,,
Atwater Avenue Elementary School,3271 Silver Lake Blvd.,,Los Angeles,CA,,,34.11468347000,-118.25369848000,,,,,,,,,,,,,,,,,,,,,,,,,,
Weizmann Day School,1434 N. Altadena Drive,,Altadena,CA,,,34.19057650000,-118.12034715000,,,,,,,,,,,,,,,,,,,,,,,,,,
Sch Central High,11965 Allin St.,,Culver City,CA,,,33.99168377000,-118.41293770000,,,,,,,,,,,,,,,,,,,,,,,,,,
Bryson Elementary School,4470 Missouri Ave.,,South Gate,CA,,,33.94498370000,-118.19266251000,,,,,,,,,,,,,,,,,,,,,,,,,,
John Adams Middle School,2425 16th street,,Santa Monica,CA,,,34.01278202000,-118.46994913000,,,,,,,,,,,,,,,,,,,,,,,,,,
Charnock Road Elementary,11133 Charnock Road,,Los Angeles,CA,,,34.01729492000,-118.41955319000,,,,,,,,,,,,,,,,,,,,,,,,,,
La Petite Academy,1709 E Palmdale Blvd,,Palmdale,CA,,,34.57968764000,-118.09805955000,,,,,,,,,,,,,,,,,,,,,,,,,,
Calvert Street Elementary School,19850 Delano St,,Woodland Hills,CA,,,34.18237340000,-118.56513951000,,,,,,,,,,,,,,,,,,,,,,,,,,
Gregg Anderson Academy,5151 West Avenue N-8,,Palmdale,CA,,,34.62361534000,-118.22160468000,,,,,,,,,,,,,,,,,,,,,,,,,,
Captain Ray Collins Elementary,6125 Coke Avenue,,Long Beach,CA,,,33.86626648000,-118.14717944000,,,,,,,,,,,,,,,,,,,,,,,,,,
Monroe Elementary,402 West Colorado Blvd.,,Monrovia,CA,,,34.14578491000,-118.00764824000,,,,,,,,,,,,,,,,,,,,,,,,,,
Larchmont Charter School-Hollygrove,815 N El Centro,,Los Angeles,CA,,,34.08568313000,-118.32446780000,,,,,,,,,,,,,,,,,,,,,,,,,,
Carthay Center Elementary,6351 W Olympic Blvd,,Los Angeles,CA,,,34.05883756000,-118.36922719000,,,,,,,,,,,,,,,,,,,,,,,,,,
Delevan Drive Elementary School,4168 W. Ave 42,,Los Angeles,CA,,,34.12714754000,-118.22735772000,,,,,,,,,,,,,,,,,,,,,,,,,,
Westside Global Awareness Magnet,104 Anchorage st,,Marina del Rey,CA,,,33.97928394000,-118.46499298000,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominguez High School,15301 S. San Jose Ave.,,Paramount,CA,,,33.89416217000,-118.18172325000,,,,,,,,,,,,,,,,,,,,,,,,,,
Marguerita School,Marguerita Ave.,,Alhambra,CA,,,34.09779885000,-118.13835573000,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagle Rock Elementary,2057 Fair Park Ave,,Los Angeles,CA,,,34.13568731000,-118.21277473000,,,,,,,,,,,,,,,,,,,,,,,,,,
Marquez Charter School,16821Marquez Avenue,,Pacific Palisades,CA,,,34.04620089000,-118.53548506000,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagle Rock Junior/Senior High School,1750 Yosemite Drive,,Los Angeles,CA,,,34.13328401000,-118.20548440000,,,,,,,,,,,,,,,,,,,,,,,,,,
John Muir Elementary School,2526 Sixth Street,,Santa Monica,CA,,,34.00575671000,-118.48045827000,,,,,,,,,,,,,,,,,,,,,,,,,,
Wilton Place Elementary,745 S WILTON PL,,Los Angeles,CA,,,34.05834105000,-118.31430204000,,,,,,,,,,,,,,,,,,,,,,,,,,
El Sereno Middle School,2839 N. Eastern Ave.,,Los Angeles,CA,,,34.07897131000,-118.17806159000,,,,,,,,,,,,,,,,,,,,,,,,,,
Young Oak Kim Academy,615 S SHATTO PL,,Los Angeles,CA,,,34.06313860000,-118.28992636000,,,,,,,,,,,,,,,,,,,,,,,,,,
Foster Elementary School,1620 N. Paynes Ave.,,Compton,CA,,,33.90601329000,-118.20299735000,,,,,,,,,,,,,,,,,,,,,,,,,,
Magnolia Avenue Elementary,1626 S ORCHARD AVE,,Los Angeles,CA,,,34.04395799000,-118.28850696000,,,,,,,,,,,,,,,,,,,,,,,,,,
Gardner Street Elementary School,7450 Hawthorn Ave.,,Los Angeles,CA,,,34.09979278000,-118.35202994000,,,,,,,,,,,,,,,,,,,,,,,,,,
Berendo Middle,1157 S BERENDO ST,,Los Angeles,CA,,,34.04999009000,-118.29372245000,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizen Of The World Charter,1316 N. Bronson Ave.,,Los Angeles,CA,,,34.09481018000,-118.31794662000,,,,,,,,,,,,,,,,,,,,,,,,,,
Olympic High School,721 Ocean Park Blvd,,Santa Monica,CA,,,34.00666618000,-118.47688462000,,,,,,,,,,,,,,,,,,,,,,,,,,
Crystal Stairs- Sullivan School,725 w. Raymond Street,,Compton,CA,,,33.88715757000,-118.23624947000,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockdale Vapa Magnet,1303 Yosemite Drive,,Los Angeles,CA,,,34.13308703000,-118.19446557000,,,,,,,,,,,,,,,,,,,,,,,,,,
Rio Vista Elementary School,4243 Satsuma Avenue,,North Hollywood,CA,,,34.14707095000,-118.36738217000,,,,,,,,,,,,,,,,,,,,,,,,,,
Juan Cabrillo Elementary School,5309 W. 135th St.,,Hawthorne,CA,,,33.90949780000,-118.37295974000,,,,,,,,,,,,,,,,,,,,,,,,,,
Kester Avenue Elementary School,5353 Kester Ave.,,Van Nuys,CA,,,34.16758061000,-118.45749205000,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagle Rock High School,1750 Yosemite Drive,,Los Angeles,CA,,,34.13328401000,-118.20548440000,,,,,,,,,,,,,,,,,,,,,,,,,,
Yorkdale Elementary School,6125 Poppy Peak Drive,,Los Angeles,CA,,,34.12843777000,-118.18646660000,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenicia B. Weemes Elementary School,1260 West 36th Pl.,,Los Angeles,CA,,,34.02188357000,-118.29640781000,,,,,,,,,,,,,,,,,,,,,,,,,,
Loreto Elementary School,2211 W Ave 30,,Los Angeles,CA,,,34.10451896000,-118.23701522000,,,,,,,,,,,,,,,,,,,,,,,,,,
Lexington Avenue Primary Center School,4564 Lexington Ave.,,Los Angeles,CA,,,34.09343370000,-118.28836921000,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt. Washington Elementary School,3981 San Rafael Avenue,,Los Angeles,CA,,,34.10438959000,-118.21563258000,,,,,,,,,,,,,,,,,,,,,,,,,,
Los Feliz Charter School For The Arts School,2709 Media Center Dr.,,Los Angeles,CA,,,34.10893745000,-118.24327406000,,,,,,,,,,,,,,,,,,,,,,,,,,
Lexington Avenue Primary School Center,4564 W Lexington Avenue,,Los Angeles,CA,,,34.09343733000,-118.28835156000,,,,,,,,,,,,,,,,,,,,,,,,,,
Los Feliz Elementary School,1740 N New Hampshire Ave.,,Los Angeles,CA,,,34.10259119000,-118.29330636000,,,,,,,,,,,,,,,,,,,,,,,,,,
Atwater Elementary School,3271 Silver Lake Blvd.,,Los Angeles,CA,,,34.11468347000,-118.25369848000,,,,,,,,,,,,,,,,,,,,,,,,,,
Luther Burbank Middle School,6460 N FIigueroa St.,,Los Angeles,CA,,,34.11986304000,-118.18365653000,,,,,,,,,,,,,,,,,,,,,,,,,,
